,label,magnitude,method,model,param_var,single_model_auc
5104,Atelectasis,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,0.771023622047244
5105,Pneumothorax,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,0.9069597069597071
5106,Pleural Effusion,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,0.8768115942028987
5107,Pleural Other,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,0.9651741293532339
5108,Fracture,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,
5109,Support Devices,2.5,FLIP/SCALING,DenseNet121,0.0008623269936165929,0.8440717858193586
5110,No Finding,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8597027972027972
5111,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.468826705940108
5112,Cardiomegaly,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.6986408199643495
5113,Lung Opacity,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8320764203117144
5114,Lung Lesion,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.1990049751243781
5115,Edema,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8779761904761905
5116,Consolidation,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.7832720588235293
5117,Pneumonia,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.6643041237113403
5118,Atelectasis,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.7781627296587926
5119,Pneumothorax,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.9120879120879121
5120,Pleural Effusion,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8914175724637681
5121,Pleural Other,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8507462686567164
5122,Fracture,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,
5123,Support Devices,2.5,FLIP/SCALING,DenseNet169,0.0008623269936165929,0.8275963518681966
5124,No Finding,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.8640734265734267
5125,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.4685321551300933
5126,Cardiomegaly,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.6941844919786097
5127,Lung Opacity,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.8238310708898944
5128,Lung Lesion,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.15920398009950254
5129,Edema,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.8772321428571428
5130,Consolidation,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.7661764705882353
5131,Pneumonia,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.7377577319587629
5132,Atelectasis,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.7738582677165354
5133,Pneumothorax,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.9384615384615385
5134,Pleural Effusion,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.9119112318840579
5135,Pleural Other,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.9054726368159204
5136,Fracture,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,
5137,Support Devices,2.5,FLIP/SCALING,DenseNet201,0.0008623269936165929,0.8406394037461999
5138,No Finding,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.8374125874125875
5139,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.5885125184094255
5140,Cardiomegaly,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.5308600713012478
5141,Lung Opacity,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.8017094017094017
5142,Lung Lesion,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.28358208955223885
5143,Edema,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.9138392857142857
5144,Consolidation,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.7966911764705883
5145,Pneumonia,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.643041237113402
5146,Atelectasis,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.7745931758530185
5147,Pneumothorax,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.7589743589743589
5148,Pleural Effusion,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.8899456521739131
5149,Pleural Other,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.7661691542288558
5150,Fracture,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,
5151,Support Devices,2.5,FLIP/SCALING,VGG16,0.0008623269936165929,0.7833676571540649
5152,No Finding,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.8623251748251748
5153,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.5740795287187039
5154,Cardiomegaly,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.5208333333333334
5155,Lung Opacity,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.8212166918049271
5156,Lung Lesion,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.4577114427860697
5157,Edema,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.918154761904762
5158,Consolidation,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.8095588235294118
5159,Pneumonia,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.6643041237113403
5160,Atelectasis,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.761994750656168
5161,Pneumothorax,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.7413919413919413
5162,Pleural Effusion,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.8923233695652174
5163,Pleural Other,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.9054726368159204
5164,Fracture,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,
5165,Support Devices,2.5,FLIP/SCALING,VGG19,0.0008623269936165929,0.7838579974502304
5166,No Finding,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.8754370629370629
5167,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.5175257731958762
5168,Cardiomegaly,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.6678921568627451
5169,Lung Opacity,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.7921568627450981
5170,Lung Lesion,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.7263681592039801
5171,Edema,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.8709821428571428
5172,Consolidation,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.7608455882352941
5173,Pneumonia,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.5586340206185567
5174,Atelectasis,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.7704986876640421
5175,Pneumothorax,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.8278388278388277
5176,Pleural Effusion,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.8857563405797101
5177,Pleural Other,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.691542288557214
5178,Fracture,2.5,FLIP/SCALING,Xception,0.0008623269936165929,
5179,Support Devices,2.5,FLIP/SCALING,Xception,0.0008623269936165929,0.7553201922133961
5180,No Finding,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.8398164335664337
5181,Enlarged Cardiomediastinum,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.5701521845851744
5182,Cardiomegaly,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.6899509803921569
5183,Lung Opacity,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.8248366013071895
5184,Lung Lesion,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.5024875621890548
5185,Edema,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.8732142857142857
5186,Consolidation,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.7775735294117647
5187,Pneumonia,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.5728092783505155
5188,Atelectasis,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.733753280839895
5189,Pneumothorax,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.9135531135531135
5190,Pleural Effusion,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.8909646739130435
5191,Pleural Other,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.9751243781094527
5192,Fracture,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,
5193,Support Devices,2.5,FLIP/SCALING,InceptionResNetV2,0.0008623269936165929,0.8167107972933215
5194,No Finding,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.8612325174825175
5195,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.5187039764359352
5196,Cardiomegaly,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.6442736185383244
5197,Lung Opacity,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.8137757667169432
5198,Lung Lesion,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.417910447761194
5199,Edema,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.8767857142857143
5200,Consolidation,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.7911764705882354
5201,Pneumonia,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.5856958762886598
5202,Atelectasis,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.7739632545931758
5203,Pneumothorax,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.8886446886446886
5204,Pleural Effusion,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.8876811594202899
5205,Pleural Other,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.9651741293532339
5206,Fracture,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,
5207,Support Devices,5.0,FLIP/SCALING,DenseNet121,0.0034493079744663717,0.818966362655683
5208,No Finding,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.8784965034965034
5209,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.4914089347079038
5210,Cardiomegaly,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.6802584670231728
5211,Lung Opacity,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.8380090497737556
5212,Lung Lesion,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.10447761194029848
5213,Edema,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.877529761904762
5214,Consolidation,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.8204044117647059
5215,Pneumonia,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.6952319587628866
5216,Atelectasis,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.7801574803149607
5217,Pneumothorax,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.9069597069597068
5218,Pleural Effusion,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.894927536231884
5219,Pleural Other,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.9054726368159204
5220,Fracture,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,
5221,Support Devices,5.0,FLIP/SCALING,DenseNet169,0.0034493079744663717,0.80435422182995
5222,No Finding,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.8765297202797203
5223,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.47216494845360824
5224,Cardiomegaly,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.696301247771836
5225,Lung Opacity,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.8368024132730015
5226,Lung Lesion,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.1990049751243781
5227,Edema,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.8648809523809524
5228,Consolidation,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.7902573529411765
5229,Pneumonia,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.7197164948453608
5230,Atelectasis,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.7857217847769029
5231,Pneumothorax,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.9355311355311355
5232,Pleural Effusion,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.9079483695652174
5233,Pleural Other,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.9253731343283582
5234,Fracture,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,
5235,Support Devices,5.0,FLIP/SCALING,DenseNet201,0.0034493079744663717,0.8159262528194567
5236,No Finding,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.8297639860139859
5237,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.5969563082965146
5238,Cardiomegaly,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.5293003565062389
5239,Lung Opacity,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.8070387129210659
5240,Lung Lesion,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.16417910447761197
5241,Edema,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.9245535714285713
5242,Consolidation,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.7998161764705882
5243,Pneumonia,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.6552835051546392
5244,Atelectasis,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.7786876640419947
5245,Pneumothorax,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.7926739926739927
5246,Pleural Effusion,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.8960597826086957
5247,Pleural Other,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.7860696517412935
5248,Fracture,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,
5249,Support Devices,5.0,FLIP/SCALING,VGG16,0.0034493079744663717,0.7812101598509366
5250,No Finding,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.8472465034965034
5251,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.5784977908689248
5252,Cardiomegaly,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.5303030303030303
5253,Lung Opacity,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.8265460030165913
5254,Lung Lesion,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.34328358208955223
5255,Edema,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.9238095238095237
5256,Consolidation,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.8071691176470588
5257,Pneumonia,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.6320876288659794
5258,Atelectasis,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.7615748031496062
5259,Pneumothorax,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.7663003663003664
5260,Pleural Effusion,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.8889266304347826
5261,Pleural Other,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.9154228855721394
5262,Fracture,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,
5263,Support Devices,5.0,FLIP/SCALING,VGG19,0.0034493079744663717,0.7753260762969502
5264,No Finding,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.86756993006993
5265,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.5357879234167895
5266,Cardiomegaly,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.659982174688057
5267,Lung Opacity,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.7986928104575163
5268,Lung Lesion,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.791044776119403
5269,Edema,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.8699404761904763
5270,Consolidation,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.7770220588235295
5271,Pneumonia,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.6172680412371134
5272,Atelectasis,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.7819422572178477
5273,Pneumothorax,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.8512820512820513
5274,Pleural Effusion,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.8994565217391305
5275,Pleural Other,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.681592039800995
5276,Fracture,5.0,FLIP/SCALING,Xception,0.0034493079744663717,
5277,Support Devices,5.0,FLIP/SCALING,Xception,0.0034493079744663717,0.7552221241541629
5278,No Finding,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.84375
5279,Enlarged Cardiomediastinum,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.5956799214531173
5280,Cardiomegaly,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.7213680926916222
5281,Lung Opacity,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8138763197586727
5282,Lung Lesion,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.37810945273631846
5283,Edema,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8913690476190477
5284,Consolidation,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8136029411764707
5285,Pneumonia,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.6423969072164949
5286,Atelectasis,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.7597900262467191
5287,Pneumothorax,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8989010989010988
5288,Pleural Effusion,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8863224637681159
5289,Pleural Other,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8009950248756219
5290,Fracture,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,
5291,Support Devices,5.0,FLIP/SCALING,InceptionResNetV2,0.0034493079744663717,0.8070020594292439
5292,No Finding,0.0,NO_TTA,DenseNet121,0.0,0.8994755244755244
5293,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet121,0.0,0.5795778105056455
5294,Cardiomegaly,0.0,NO_TTA,DenseNet121,0.0,0.8379010695187166
5295,Lung Opacity,0.0,NO_TTA,DenseNet121,0.0,0.8985419808949221
5296,Lung Lesion,0.0,NO_TTA,DenseNet121,0.0,0.14925373134328357
5297,Edema,0.0,NO_TTA,DenseNet121,0.0,0.9142857142857143
5298,Consolidation,0.0,NO_TTA,DenseNet121,0.0,0.8738970588235295
5299,Pneumonia,0.0,NO_TTA,DenseNet121,0.0,0.6817010309278351
5300,Atelectasis,0.0,NO_TTA,DenseNet121,0.0,0.8174278215223097
5301,Pneumothorax,0.0,NO_TTA,DenseNet121,0.0,0.7787545787545787
5302,Pleural Effusion,0.0,NO_TTA,DenseNet121,0.0,0.9165534420289856
5303,Pleural Other,0.0,NO_TTA,DenseNet121,0.0,0.8308457711442786
5304,Fracture,0.0,NO_TTA,DenseNet121,0.0,
5305,Support Devices,0.0,NO_TTA,DenseNet121,0.0,0.8884966166519566
5306,No Finding,0.0,NO_TTA,DenseNet169,0.0,0.9042832167832168
5307,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet169,0.0,0.5168384879725086
5308,Cardiomegaly,0.0,NO_TTA,DenseNet169,0.0,0.8364527629233511
5309,Lung Opacity,0.0,NO_TTA,DenseNet169,0.0,0.9138260432378079
5310,Lung Lesion,0.0,NO_TTA,DenseNet169,0.0,0.09452736318407962
5311,Edema,0.0,NO_TTA,DenseNet169,0.0,0.9322916666666666
5312,Consolidation,0.0,NO_TTA,DenseNet169,0.0,0.8648897058823529
5313,Pneumonia,0.0,NO_TTA,DenseNet169,0.0,0.705541237113402
5314,Atelectasis,0.0,NO_TTA,DenseNet169,0.0,0.7926509186351706
5315,Pneumothorax,0.0,NO_TTA,DenseNet169,0.0,0.8879120879120879
5316,Pleural Effusion,0.0,NO_TTA,DenseNet169,0.0,0.9151947463768115
5317,Pleural Other,0.0,NO_TTA,DenseNet169,0.0,0.6965174129353233
5318,Fracture,0.0,NO_TTA,DenseNet169,0.0,
5319,Support Devices,0.0,NO_TTA,DenseNet169,0.0,0.8832990095126017
5320,No Finding,0.0,NO_TTA,DenseNet201,0.0,0.8946678321678322
5321,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet201,0.0,0.5304860088365243
5322,Cardiomegaly,0.0,NO_TTA,DenseNet201,0.0,0.8407976827094474
5323,Lung Opacity,0.0,NO_TTA,DenseNet201,0.0,0.8916038210155858
5324,Lung Lesion,0.0,NO_TTA,DenseNet201,0.0,0.31343283582089554
5325,Edema,0.0,NO_TTA,DenseNet201,0.0,0.9206845238095238
5326,Consolidation,0.0,NO_TTA,DenseNet201,0.0,0.8654411764705883
5327,Pneumonia,0.0,NO_TTA,DenseNet201,0.0,0.76159793814433
5328,Atelectasis,0.0,NO_TTA,DenseNet201,0.0,0.7751181102362203
5329,Pneumothorax,0.0,NO_TTA,DenseNet201,0.0,0.8534798534798534
5330,Pleural Effusion,0.0,NO_TTA,DenseNet201,0.0,0.9249320652173914
5331,Pleural Other,0.0,NO_TTA,DenseNet201,0.0,0.9253731343283582
5332,Fracture,0.0,NO_TTA,DenseNet201,0.0,
5333,Support Devices,0.0,NO_TTA,DenseNet201,0.0,0.8949691085613416
5334,No Finding,0.0,NO_TTA,VGG16,0.0,0.9016608391608392
5335,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG16,0.0,0.5555228276877762
5336,Cardiomegaly,0.0,NO_TTA,VGG16,0.0,0.8113859180035651
5337,Lung Opacity,0.0,NO_TTA,VGG16,0.0,0.8792357968828556
5338,Lung Lesion,0.0,NO_TTA,VGG16,0.0,0.2885572139303483
5339,Edema,0.0,NO_TTA,VGG16,0.0,0.9386904761904762
5340,Consolidation,0.0,NO_TTA,VGG16,0.0,0.8777573529411764
5341,Pneumonia,0.0,NO_TTA,VGG16,0.0,0.6617268041237113
5342,Atelectasis,0.0,NO_TTA,VGG16,0.0,0.8100787401574802
5343,Pneumothorax,0.0,NO_TTA,VGG16,0.0,0.7816849816849816
5344,Pleural Effusion,0.0,NO_TTA,VGG16,0.0,0.919044384057971
5345,Pleural Other,0.0,NO_TTA,VGG16,0.0,0.7761194029850746
5346,Fracture,0.0,NO_TTA,VGG16,0.0,
5347,Support Devices,0.0,NO_TTA,VGG16,0.0,0.8919289987251152
5348,No Finding,0.0,NO_TTA,VGG19,0.0,0.9158653846153846
5349,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG19,0.0,0.5989199803632794
5350,Cardiomegaly,0.0,NO_TTA,VGG19,0.0,0.8013591800356505
5351,Lung Opacity,0.0,NO_TTA,VGG19,0.0,0.8898944193061841
5352,Lung Lesion,0.0,NO_TTA,VGG19,0.0,0.13432835820895528
5353,Edema,0.0,NO_TTA,VGG19,0.0,0.9318452380952381
5354,Consolidation,0.0,NO_TTA,VGG19,0.0,0.8806985294117647
5355,Pneumonia,0.0,NO_TTA,VGG19,0.0,0.6282216494845361
5356,Atelectasis,0.0,NO_TTA,VGG19,0.0,0.8049343832020998
5357,Pneumothorax,0.0,NO_TTA,VGG19,0.0,0.76996336996337
5358,Pleural Effusion,0.0,NO_TTA,VGG19,0.0,0.9329710144927537
5359,Pleural Other,0.0,NO_TTA,VGG19,0.0,0.9154228855721394
5360,Fracture,0.0,NO_TTA,VGG19,0.0,
5361,Support Devices,0.0,NO_TTA,VGG19,0.0,0.8866333235265274
5362,No Finding,0.0,NO_TTA,Xception,0.0,0.9005681818181818
5363,Enlarged Cardiomediastinum,0.0,NO_TTA,Xception,0.0,0.5702503681885125
5364,Cardiomegaly,0.0,NO_TTA,Xception,0.0,0.8137254901960784
5365,Lung Opacity,0.0,NO_TTA,Xception,0.0,0.8792357968828557
5366,Lung Lesion,0.0,NO_TTA,Xception,0.0,0.5472636815920398
5367,Edema,0.0,NO_TTA,Xception,0.0,0.9056547619047619
5368,Consolidation,0.0,NO_TTA,Xception,0.0,0.8709558823529412
5369,Pneumonia,0.0,NO_TTA,Xception,0.0,0.7255154639175259
5370,Atelectasis,0.0,NO_TTA,Xception,0.0,0.8053543307086615
5371,Pneumothorax,0.0,NO_TTA,Xception,0.0,0.7860805860805861
5372,Pleural Effusion,0.0,NO_TTA,Xception,0.0,0.9237998188405797
5373,Pleural Other,0.0,NO_TTA,Xception,0.0,0.8955223880597015
5374,Fracture,0.0,NO_TTA,Xception,0.0,
5375,Support Devices,0.0,NO_TTA,Xception,0.0,0.8614298323036188
5376,No Finding,0.0,NO_TTA,InceptionResNetV2,0.0,0.8754370629370629
5377,Enlarged Cardiomediastinum,0.0,NO_TTA,InceptionResNetV2,0.0,0.5660284732449681
5378,Cardiomegaly,0.0,NO_TTA,InceptionResNetV2,0.0,0.8130570409982175
5379,Lung Opacity,0.0,NO_TTA,InceptionResNetV2,0.0,0.8731020613373556
5380,Lung Lesion,0.0,NO_TTA,InceptionResNetV2,0.0,0.12437810945273631
5381,Edema,0.0,NO_TTA,InceptionResNetV2,0.0,0.9279761904761905
5382,Consolidation,0.0,NO_TTA,InceptionResNetV2,0.0,0.883639705882353
5383,Pneumonia,0.0,NO_TTA,InceptionResNetV2,0.0,0.7074742268041236
5384,Atelectasis,0.0,NO_TTA,InceptionResNetV2,0.0,0.7731233595800526
5385,Pneumothorax,0.0,NO_TTA,InceptionResNetV2,0.0,0.8805860805860806
5386,Pleural Effusion,0.0,NO_TTA,InceptionResNetV2,0.0,0.9189311594202899
5387,Pleural Other,0.0,NO_TTA,InceptionResNetV2,0.0,0.8407960199004976
5388,Fracture,0.0,NO_TTA,InceptionResNetV2,0.0,
5389,Support Devices,0.0,NO_TTA,InceptionResNetV2,0.0,0.8464254192409532
5390,No Finding,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8352272727272727
5391,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.5358861070201276
5392,Cardiomegaly,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.6492869875222816
5393,Lung Opacity,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8273504273504273
5394,Lung Lesion,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.3830845771144279
5395,Edema,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8825892857142856
5396,Consolidation,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.763235294117647
5397,Pneumonia,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.606958762886598
5398,Atelectasis,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.7505511811023622
5399,Pneumothorax,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8498168498168498
5400,Pleural Effusion,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8963994565217391
5401,Pleural Other,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.9701492537313433
5402,Fracture,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,
5403,Support Devices,1.0,FLIP/SCALING,DenseNet121,0.00013797233001835492,0.8268118073943317
5404,No Finding,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8518356643356643
